,Date,Item,Issue,Nb_affected_models,Category,Published by,Audience,Recall type,Recall class,Year,Month,Recall Category
3596,2018-08-17,"  Formula Resector Cutter, Formula Aggressive Plus Cutter and Formula Barrel Bur (2018-08-08) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3597,2018-08-17,  SHOEBOX Audiometry Pro (2018-07-20) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3598,2018-08-17,"  X-CAL, Sysmex E-Check, 8Check 3WP X-TRA Control, Sysmex SCS-1000 Universal Calibrator, XN CHECK, XN CAL, XN CAL PF, XN CAL - CUSTOMER SET, XN CAL PF - CUSTOMER SET, and XN-L CHECK (2018-05-08) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3599,2018-08-17,  Dimension Vista LOCI Reaction Vessels (2018-07-17) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3600,2018-08-17,"  Various B. Braun Medical's Catheter, Nerve Block, and Epidural Sets (2018-07-24) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3601,2018-08-17,  BIS Complete Monitoring System (2018-07-26) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3602,2018-08-17,"  VITROS Eci Immunidiagnostic Products TSH Reagent Pack, Prolactin Reagent Pack, FSH Reagent Pack, Folate Reagent Pack 1/2, and PSA Reagent Pack (2018-07-13) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3603,2018-08-17,  ADVIA Centaur and ADVIA Centaur CP System - Creatine Kinase-MB (CKMB) Assay (2018-07-27) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3604,2018-08-17,"  Allura Xper FD10, FD20, FD10/10, and FD20/10 (2018-06-12) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3605,2018-08-17,  Digital Diagnost (2018-06-12) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3606,2018-08-17,  Teva Valsartan/HCTZ Product Recall (2018-08-17) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type I,2018,August,Health product
3607,2018-08-17,  Agglu. Sera Shigella boydii polyvalent 2 (7 to 11) (2018-07-03) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3608,2018-08-17,  ARKON Anesthesia Delivery System (2018-07-16) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3609,2018-08-17,  STAINBUSTER Bur (2018-07-30) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3610,2018-08-17,"  ARCHITECT c8000, c16000, c4000 Processing Module (2018-07-20) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3611,2018-08-17,  Permobil Powered Wheelchairs (2018-08-06) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3612,2018-08-17,  Bipolar Electrode Catheters (2018-07-31) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3613,2018-08-17,  Heater-Cooler Unit HCU 40 (2018-08-03) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3614,2018-08-17,  AIRO Mobile CT Scanner (2018-08-07) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type I,2018,August,Health product
3615,2018-08-17,  Enterprise Imaging for Radiology (2018-08-03) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3616,2018-08-17,  Sonic Fusion Flossing Toothbrush (2018-07-02) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3617,2018-08-17,  DUREX Real Feel Extra Lubricated 10ct condoms (2018-07-30) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3618,2018-08-16,  FS Antimicrobial Hand Cleaner - 2.5% Liq (2018-08-16) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3619,2018-08-13,  Health Canada Warns Canadians of New Safety Information Related to Long-Term Use of Azithromycin Following Stem Cell Transplants in Cancer Treatment ,Other,1.0,Drugs,Health Canada,General Public,information update,,2018,August,Health product
3620,2018-08-11,  Kaolin Pectin Suspension (2018-08-11) ,Product Safety,1.0,Veterinary Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3621,2018-08-09,  PRO-Ciprofloxacin 250mg Tablet (2018-08-09) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3622,2018-08-08,  Ayotai Canada Product Recall (Human Drugs) (2018-08-08) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3623,2018-08-08,  Foquest Capsule (2018-08-08) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3624,2018-08-08,  PMS-Ciprofloxacin 250mg Tablet (2018-08-08) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3625,2018-08-08,  Ayotai Canada Product Recall (NHPs) (2018-08-08) ,Product Safety,1.0,Natural Health Products,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3626,2018-08-06,  Contrave Tablet (Extended Release) (2018-08-06) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3627,2018-08-02,"  CVM Material for Calibration Verification of Blood Gas, Electrolyte, Total Hemoglobin, Bilirubin, and Metabolite Systems (2018-07-16) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3628,2018-08-02,  Alcon or Endure LuxOR E71 Ophthalmic Microscope and Q-Vue Ophthalmic Microscope (2018-07-18) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3629,2018-08-02,  ErgoJust Mobile Carts (2018-05-14) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3630,2018-08-02,  Human IgM kit for use on SPAPLUS (2018-07-25) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3631,2018-08-02,"  Allura Xper FD10/10 - Main Unit, Allura Xper FD10, Allura Xper FD20 - Main Unit and Allura Xper FD20/10 System - Main Unit (2018-07-17) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3632,2018-08-02,  1-Day Acuvue Moist (2018-07-26) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,August,Health product
3633,2018-08-02,"  IS3000, Redundant Medical Grade Power Supply, Reduced Fan Speed (2018-07-16) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3634,2018-08-02,  PENTAX Video Duodenoscope (2018-07-20) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3635,2018-08-02,  ARCHITECT System - Creatine Kinase Assay (2018-07-20) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3636,2018-08-02,  EZ1 Advanced XL (2018-07-25) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,August,Health product
3637,2018-08-02,  ARCHITECT I Sytem - EBV VCA IgM Reagent Kit (2018-07-26) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type I,2018,August,Health product
3638,2018-08-02,"  ""Jian Pai Natural Skin Care Cream"" contains antifungal drugs not listed on the label, which may pose serious health risks ",Important Safety Information,1.0,Drugs,Health Canada,General Public,public advisory,,2018,August,Health product
3639,2018-08-01,  Unauthorized skin creams and lotions sold at various retailers in Quebec may pose serious health risks ,Unauthorized Products/Device,1.0,Drugs,Health Canada,General Public,public advisory,,2018,August,Health product
3640,2018-07-30,  Health Canada updates Canadians on shortage situation involving EpiPen (0.3 mg) auto-injectors ,Supply/Product Withdrawal,1.0,Drugs,Health Canada,General Public,information update,,2018,July,Health product
3641,2018-07-27,  HistoCore SPECTRA ST Stainer (2018-05-29) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3642,2018-07-27,  Cobas 6500 Cobas u 601 and u 701 (2018-06-20) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3643,2018-07-27,  Cobas p 612 pre-analytical system LCP1 (2018-07-12) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3644,2018-07-27,  Alinity ci-series System Control Module (SCM) (2018-07-13) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3645,2018-07-27,  INTERTAN 11.5mm x 18cm 125D (2018-06-15) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3646,2018-07-27,"  VITROS Chemistry Products CREA Slides, CL - Slides (Chloride), and C1 - Slides (2018-07-12) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3647,2018-07-27,"  AMSCO V-PRO 1, AMSCO V-PRO 1 Plus, and AMSCO V-PRO maX Low Temperature Sterilization System (2018-07-23) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3648,2018-07-27,  IMMULITE and IMMULITE 1000 System- Prostate-Specific Antigen (PSA) Assay (2018-07-19) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3649,2018-07-27,  Nanodyne NEO Intravenous Filter Set (2018-06-28) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3650,2018-07-27,  Elecsys Anti-TPO (2018-07-11) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3651,2018-07-27,  Reliance 1227 Cart and Utensil Washer/Disinfector (2018-05-21) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3652,2018-07-27,  Stat Profile Prime CCS Comp Analyzer (2017-06-09) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3653,2018-07-27,"  Duo Flow Double Lumen and Soft-Line Catheter Sets, Raulerson Pre-Curved Duo-Flow IJ Catgeter With Soft Tip (2018-07-13) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3654,2018-07-27,  ACUTRONIC fabian HFO ventilator (2014-11-27) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3655,2018-07-27,  Genestra Brands AFA-Gen (2018-07-27) ,Product Safety,1.0,Natural Health Products,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3656,2018-07-27,"  ComboLab System - Main Unit, CardioLab System - Main Unit, Mac-Lab System - Main Unit, and Mac-Lab Systems - Integrated Electronics Box (2018-06-14) ",Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3657,2018-07-20,  Adrenalin Chloride Sol 1:1000 AMP (2018-07-20) ,Product Safety,1.0,Drugs,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3658,2018-07-19,  Barrel Clamp Guide (2018-04-04) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
3659,2018-07-19,  Elecsys Anti-HAV (2018-06-19) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type III,2018,July,Health product
3660,2018-07-19,  CARESCAPE Monitor B650 (2018-05-31) ,Medical Devices,1.0,Medical Device,Health Canada,Healthcare Professionals,health product recall,Type II,2018,July,Health product
