,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Audience,Recall type,Recall class,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Hazard classification:
684,0,2018-07-13,"
  LAPRAOSCOPIE and ENDOCHOLECYSTECTOMIE Presource Kits Containing Hydroline and Pulse Wave Trumpet Valves (2018-07-04) 
",,,,,,,,,,health product recall,,"July 4, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67230,Type II
685,0,2018-07-13,"
  Turnpike LP Catheter (2018-06-28) 
",,,,,,,,,,health product recall,,"June 28, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67232,Type III
686,0,2018-07-12,"
  Yaz Plus Tablet (2018-07-12) 
",,,,,,,,,,health product recall,,"July 12, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67522,Type III
687,0,2018-07-09,"
  Several drugs containing valsartan being recalled due to contamination with a potential carcinogen 
",,,,,,,,,,public advisory,,"July 9, 2018",,Advisory,Drugs,Health Canada,New safety information,General Public,RA-67202,
688,0,2018-07-09,"
  Teva Valsartan Product Recall (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67514,Type I
689,0,2018-07-09,"
  Sanis Valsartan Product Recall (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67518,Type I
690,0,2018-07-09,"
  Pro Doc Valsartan Product Recall (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67516,Type I
691,0,2018-07-09,"
  Sandoz Valsartan Product Recall (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67508,Type I
692,0,2018-07-09,"
  Sivem Valsartan Product Recall (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67512,Type I
693,0,2018-07-06,"
  HCG STAT elecsys cobas e 100 V2, Troponin I Elecsys cobas e 100, Troponin T hs STAT Elecsys, cobas e 100, Myoglobin STAT Elecsys cbas e 100 (2018-06-05) 
",,,,,,,,,,health product recall,,"June 5, 2018","July 6, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67116,Type III
694,0,2018-07-06,"
  Systeme d'imagerie CryoVizion (2018-07-06) 
",,,,,,,,,,health product recall,,"July 6, 2018","July 6, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67178,Type II
695,0,2018-07-05,"
  Adult flexible tracheostomy Tube Cuffless 6.5 mm I.D. (2018-04-20) 
",,,,,,,,,,health product recall,,"April 20, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67158,Type III
696,0,2018-07-05,"
  Legacy Implant Closed-Tray Transfer 3.5mmD Platform (2018-05-18) 
",,,,,,,,,,health product recall,,"May 18, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67160,Type II
697,0,2018-07-05,"
  Fargo Guiding Catheter (2018-06-28) 
",,,,,,,,,,health product recall,,"June 28, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67162,Type III
698,0,2018-07-05,"
  OX1 Oxacillin (2018-06-22) 
",,,,,,,,,,health product recall,,"June 22, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67164,Type III
699,0,2018-07-05,"
  Discovery NM/CT 670 ES (2018-05-30) 
",,,,,,,,,,health product recall,,"May 30, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67166,Type II
700,0,2018-07-05,"
  Platelet Aggregation Kit (2018-06-01) 
",,,,,,,,,,health product recall,,"June 1, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67168,Type III
701,0,2018-07-05,"
  Invia Motion Negative Pressure Wound Therapy (NPWT) System (2018-06-05) 
",,,,,,,,,,health product recall,,"June 5, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67170,Type III
702,0,2018-07-05,"
  Acumed Cortical Screws (2018-06-07) 
",,,,,,,,,,health product recall,,"June 7, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67172,Type III
703,0,2018-07-05,"
  ABL800 Flex Analyzer (2018-06-25) 
",,,,,,,,,,health product recall,,"June 25, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67174,Type II
704,0,2018-07-05,"
  ABL800 Analyzers (2018-06-19) 
",,,,,,,,,,health product recall,,"June 19, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67176,Type II
705,0,2018-07-05,"
  Abviser Intra-Abdominal Pressure Monitoring Kit (2018-06-21) 
",,,,,,,,,,health product recall,,"June 21, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67180,Type II
706,0,2018-07-05,"
  Blom-Singer Classic Indwelling Voice Prosthesis - Sterile Series (2018-06-22) 
",,,,,,,,,,health product recall,,"June 22, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67182,Type III
707,0,2018-07-05,"
  Medtronic's EnTrust Dual Chamber (2018-06-21) 
",,,,,,,,,,health product recall,,"June 21, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67184,Type I
708,0,2018-07-05,"
  JOURNEY Knee System - Femoral OXINIUM and COCR Nonporous Bi-Cruciate Stabilized (BCS) (2018-06-19) 
",,,,,,,,,,health product recall,,"June 19, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67186,Type II
709,0,2018-07-05,"
  Asena GH and Alaris Syringe Pumps (2018-06-25) 
",,,,,,,,,,health product recall,,"June 25, 2018","July 5, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67188,Type II
710,0,2018-07-04,"
  Liberchem Product Recall (2018-07-04) 
",,,,,,,,,,health product recall,,"July 4, 2018",,Drug Recall,Veterinary Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67520,Type II
711,0,2018-06-29,"
  Ceftriaxone 32 0.0002 ug/ml M.I.C.E (2018-06-01) 
",,,,,,,,,,health product recall,,"June 1, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67114,Type III
712,0,2018-06-29,"
  StraightShot Microdebrider System XPS Blades (2018-05-30) 
",,,,,,,,,,health product recall,,"May 30, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67122,Type III
713,0,2018-06-29,"
  MRSASelect and MRSASelect II (2018-06-13) 
",,,,,,,,,,health product recall,,"June 13, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67124,Type II
714,0,2018-06-29,"
  Universal Shears 7 1/2"" (2018-06-13) 
",,,,,,,,,,health product recall,,"June 13, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67126,Type II
715,0,2018-06-29,"
  BD Luer-Lok 10ml Syringe (2018-06-07) 
",,,,,,,,,,health product recall,,"June 7, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67128,Type II
716,0,2018-06-29,"
  Minicon Clinical Sample Concentrators (B-15 & CS-15) (2018-06-11) 
",,,,,,,,,,health product recall,,"June 11, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67130,Type II
717,0,2018-06-29,"
  0-SPOT, S-SPOT, and TomoSPOT (2018-06-13) 
",,,,,,,,,,health product recall,,"June 13, 2018","June 29, 2018",Medical Device Recall,"Medical Device, Biologic/vaccine",Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67132,Type II
718,0,2018-06-29,"
  proBNP II STAT Calset and proBNP II Calibrator (2018-06-14) 
",,,,,,,,,,health product recall,,"June 14, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67136,Type III
719,0,2018-06-29,"
  CADD Solis VIP Infusion Pump (2018-06-11) 
",,,,,,,,,,health product recall,,"June 11, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67140,Type II
720,0,2018-06-29,"
  qUAntify Control and qUAntify Plus Control (2018-06-18) 
",,,,,,,,,,health product recall,,"June 18, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67142,Type II
721,0,2018-06-29,"
  NICO Shepherd's Hook (2018-06-11) 
",,,,,,,,,,health product recall,,"June 11, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67144,Type II
722,0,2018-06-29,"
  Perceval Sutureless Heart Valve (2018-06-21) 
",,,,,,,,,,health product recall,,"June 21, 2018","June 29, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67146,Type II
723,0,2018-06-29,"
  CardioMEMS Patient and Hospital Electronics System (2018-06-15) 
",,,,,,,,,,health product recall,,"June 15, 2018","June 29, 2018",Medical Device Recall,"Medical Device, Biologic/vaccine",Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67148,Type III
724,0,2018-06-28,"
  Health Canada releases sunscreen testing results 
",,,,,,,,,,information update,,"June 28, 2018",,Information Update,Drugs,Health Canada,,,RA-67134,
725,0,2018-06-25,"
  MCP Powder (2018-06-25) 
",,,,,,,,,,health product recall,,"June 25, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67506,Type III
726,0,2018-06-22,"
  BD MAX TNA MMK (SPC) (2018-05-04) 
",,,,,,,,,,health product recall,,"May 4, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67066,Type III
727,0,2018-06-22,"
  ABL90 FLEX - Analyzer (2018-05-07) 
",,,,,,,,,,health product recall,,"May 7, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67068,Type II
728,0,2018-06-22,"
  EXCOR Pediatric Ventricular Assist Device System - Blood Pumps and EXCOR System - Blood Pump PU Valves (2018-05-18) 
",,,,,,,,,,health product recall,,"May 18, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67070,Type II
729,0,2018-06-22,"
  Biograph mCT-S with TrueV (64) and TrueV (40), Biograph mCT-S (40) and (20), Biograph mCT Flow-3R, Flow-4R and Flow Edge-4R (2018-05-16) 
",,,,,,,,,,health product recall,,"May 16, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67072,Type III
730,0,2018-06-22,"
  Biograph 6 - Main Unit and Biograph LSO 16 Slice PET (2018-05-16) 
",,,,,,,,,,health product recall,,"May 16, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67074,Type III
731,0,2018-06-22,"
  Unify and Unify Assura, Fortify VR, DR, ST VR, ST DR, Assura VR, Assura DR Quadra Assura, Assura MP, and Unify Quadra Cardiac Resynchronization Device, Tiered-therapy Cardioverter/Defibrillator (2018-06-01) 
",,,,,,,,,,health product recall,,"June 1, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67076,Type II
732,0,2018-06-22,"
  Various Products from Olsen Medical, LLC (2018-05-11) 
",,,,,,,,,,health product recall,,"May 11, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67080,Type II
733,0,2018-06-22,"
  RayStation, RayPlan, and InverseArc 1.0 (2018-06-06) 
",,,,,,,,,,health product recall,,"June 6, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67084,Type II
734,0,2018-06-22,"
  Tina-Quant IGG Gen 2 (2018-06-07) 
",,,,,,,,,,health product recall,,"June 7, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67086,Type II
735,0,2018-06-22,"
  VITROS Chemistry Products Na+ Slides (2018-06-06) 
",,,,,,,,,,health product recall,,"June 6, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67088,Type II
736,0,2018-06-22,"
  Signa 1.5T EXCITE HD - Magnet, Signa EXCOTE 3.0T G3 Magnet, Signa HDxt 1.5T MR System - Main Unit, Signa Infinity 1.5T TwinSpeed with Excite, 1.5T Signa HDx MR System - Main Unit (2018-06-07) 
",,,,,,,,,,health product recall,,"June 7, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67090,Type II
737,0,2018-06-22,"
  LIFECODES HLA-B SSO and HLA-B ERES SSO Typing Kit (2018-03-15) 
",,,,,,,,,,health product recall,,"March 15, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67092,Type III
738,0,2018-06-22,"
  Paragon Oxygenator (2018-06-13) 
",,,,,,,,,,health product recall,,"June 13, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67094,Type II
739,0,2018-06-22,"
  Arctic Sun 5000e Temperature Management System (2018-06-13) 
",,,,,,,,,,health product recall,,"June 13, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67096,Type II
740,0,2018-06-22,"
  BD Vacutainer Plus SST Tubes (2018-03-13) 
",,,,,,,,,,health product recall,,"March 13, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67098,Type II
741,0,2018-06-22,"
  NxStage System One Express Fluid Warmer (2018-06-11) 
",,,,,,,,,,health product recall,,"June 11, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67100,Type II
742,0,2018-06-22,"
  Dermatome An Handpiece (2018-06-12) 
",,,,,,,,,,health product recall,,"June 12, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67102,Type II
743,0,2018-06-22,"
  BD Vacutainer Push Button Blood Collection Set (2018-03-15) 
",,,,,,,,,,health product recall,,"March 15, 2018","June 22, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67104,Type II
744,0,2018-06-22,"
  Health Canada reminds Canadians of the limitations of fentanyl test strips being used to check street drugs before consumption 
",,,,,,,,,,information update,,"June 22, 2018","June 22, 2018",Information Update,Medical Device,Health Canada,Important Safety Information,General Public,RA-67106,
